formula,Temperature,Seebeck (uV/K)
Pb0.0016Bi1.63Sb0.37Se3,100.0,-100.0
CuFe0.95Al0.05O2 rt,700.0,441.7
Ca0.35Pr0.65Mn0.96Ru0.04O3 rt,240.0,13.3
CeRhAs ht,400.0,50.0
CeRhAs ht,370.0,73.0
CeRhAs ht,500.0,57.0
CeRhAs ht,370.0,55.0
CeRhAs ht,500.0,45.0
CeRhAs ht,370.0,55.0
CeRhAs ht,500.0,37.0
La0.003Ce0.997RhAs ht,400.0,59.0
Ba2Cu2.96Y[CO3]0.04O6.5,298.0,23.2
Sr0.33La0.17Gd0.5CoO3,100.0,21.9
Sr0.33La0.17Gd0.5CoO3,100.0,20.0
Mg0.2Ag0.1Cu0.9Rh0.8O2,100.0,28.0
BaYbCo4O7 lt,150.0,190.0
BaYbCo4O7 lt,150.0,213.0
BaYbCo4O7 rt,170.0,127.0
Na0.535Dy0.015CoO2,600.0,155.0
Na0.535Yb0.015CoO2,600.0,170.0
Cu0.1Bi0.5Sb1.4Te3,400.0,191.7
Cu0.1Bi0.5Sb1.4Te3,503.0,151.0
Ag0.2Bi1.6Te2.82Se0.18,298.0,-153.2
Ag0.2Bi1.6Te2.82Se0.18,409.0,-181.0
Y0.08Fe0.9408Co0.0192Si1.92O0.12,600.0,-236.0
Fe0.9Co0.1Si2 rt,600.0,-187.0
Fe0.9Co0.1Si2 rt,800.0,-205.0
Fe0.9Co0.1Si2 rt,600.0,-228.0
Fe0.9Co0.1Si2 rt,298.0,-170.0
Fe0.9Co0.1Si2 rt,1000.0,-171.0
Fe0.9Co0.1Si2 rt,298.0,-150.0
Fe0.9Co0.1Si2 rt,300.0,280.0
Fe0.9Co0.1Si2 rt,400.0,-180.0
Fe0.9Co0.1Si2 rt,77.0,-60.0
Fe0.9Co0.1Si2 rt,773.0,-205.0
Fe0.9Co0.1Si2 rt,1220.0,-95.0
Fe0.9Co0.1Si2 rt,370.0,-140.0
Sr2Fe1.6Ga0.4O5 rt,1223.0,0.0
Sr0.5MnBi0.5O3 ht cub,500.0,-29.0
Sr0.5MnBi0.5O3 ht cub,650.0,-26.4
YNb0.32B66,660.0,312.0
YB66C0.6,566.0,440.0
Ag0.04Bi0.45Sb1.41Te2.8,310.0,92.5
Ag0.04Bi0.45Sb1.41Te2.8,507.0,129.8
Pb0.999Bi0.001Te,298.0,140.0
Pb0.999Bi0.001Te,298.0,-167.2
Pb0.999Bi0.001Te,100.0,65.0
Pb0.999Bi0.001Te,200.0,128.0
Pb0.999Bi0.001Te,340.0,195.0
Ag0.5Cu4.5Yb,50.0,-62.5
Ba2Cu2.97Y0.95Pr0.05Mn0.03O7,298.0,7.15
Cu0.025TiSe2 lt,298.0,-70.0
Eu0.05Pb0.95Se,298.0,574.0
YbNi3Al9,270.0,-50.0
Bi1.983Te2.648Se0.283Ox,409.0,-155.0
Cu0.01Bi1.99Te2.7Se0.3,417.0,-170.0
Cu0.01Bi1.99Te2.7Se0.3,298.0,-150.8
Cu0.01Bi1.99Te2.7Se0.3,298.0,-156.2
Yb0.01Pb0.99S rt,298.0,-37.0
Yb0.01Pb0.99S rt,298.0,-37.0
Yb0.03Pb0.97Se rt,298.0,-97.0
Yb0.03Pb0.97Se rt,298.0,-285.0
Yb0.03Pb0.97Se rt,298.0,-97.0
Pr0.0165Pb0.9835Te rt,298.0,-60.0
Pr0.0165Pb0.9835Te rt,298.0,60.0
Pr0.0165Pb0.9835Te rt,298.0,-60.0
Al0.09Bi1.96Te2.69I0.26,300.0,-204.0
Bi1.93Sb0.09Te2.72I0.26,300.0,-214.0
Cu0.00309Ge0.0125Bi1.9969Te2.9875,300.0,-191.0
Cu0.14Bi2Te3,298.0,-220.0
Cu0.00309Ga0.0025Bi1.9969Te2.9975,298.0,-227.0
Cu0.001Al0.001Bi1.998Te3,298.0,211.0
Cu0.001Al0.001Bi1.998Te3,298.0,236.0
Y3Ru3.6Co0.4Ge13,300.0,43.6
Ce0.03Pb0.97Se,298.0,-21.5
Gd0.05Pb0.95Se,298.0,-33.9
Gd0.05Pb0.95Se,298.0,120.0
Mg0.1Ti0.9S2,300.0,-325.0
Ba3Co2Bi2O9 tet tet,298.0,92.0
Ba4Ga5In3Ge15,573.0,-83.0
Ba4Zn1.4Ga8Ge13.6,650.0,252.0
Cr0.09Mo0.17Mn0.01Fe0.01Ni0.71Al0.01Si0.01,50.0,2.5
Sr0.5Eu0.5Ti0.8Nb0.2O3,298.0,67.0
CeTe2 tet1,298.0,30.0
Bi1.8Sb0.2Te0.67Se0.33,250.0,49.0
BiTe0.67Se0.33,200.0,91.0
BaY0.5Yb0.5Co4O7 rt,300.0,141.0
BaY0.5Yb0.5Co4O7 lt,200.0,170.0
Sr0.9La0.1Ru0.5Co0.5O3,800.0,4.0
ZrNi0.7Pd0.3Sn,330.0,-332.0
ZrNi0.7Pt0.3Sn,330.0,-192.0
Hf0.375Zr0.375Ti0.25CoSb,298.0,-295.0
Ba0.32Co3.925Pd0.075Sb12,298.0,-80.9
Fe0.04Co2.91AlC0.58,320.0,9.3
Ca1.87Nd0.13Co2.67O6,298.0,131.0
NdCoO3 hp1,470.0,300.0
Re3Ni0.05Sn0.2As6.8,298.0,-116.0
Re3Co0.05Sn0.2As6.8,298.0,-86.0
Fe0.375Co0.25Ni0.375Sb3,485.0,-116.0
Nd1.33Gd1.33S4,306.0,-156.0
Nd1.33Gd1.33S4,315.0,-111.0
SmEuGdS4,314.0,17.5
Sr2Ca0.65Cu2Nd0.65Pb0.3Bi3.4O12,298.0,-2.5
Sr2Ca0.65Cu2Nd0.65Pb0.3Bi3.4O12,100.0,5.4
Mg2Al0.01Sn0.1Si0.89,670.0,-275.0
Fe0.1Co1.9Ge3S3,298.0,185.0
Li0.4Zn0.4In0.6Sb,298.0,24.0
Ca0.05Mg1.95Si,340.0,-78.0
Ca0.05Mg1.95Si,745.0,-157.0
Ti0.05Sn0.94Sb0.01O2,317.0,-70.8
Tl2Sn0.75Ge0.25Te5,298.0,147.37
Ag0.05Pb0.85Sb0.05Se0.95,650.0,299.0
La0.8Y0.1MnTe0.1O3 lt1,228.0,12.5
La0.8Y0.1MnTe0.1O3 lt1,267.0,9.0
La0.8Y0.1MnTe0.1O3 lt1,168.0,2.9
La0.8Y0.1MnTe0.1O3 lt1,200.0,4.9
CdxInAs,298.0,340.0
Co0.955Pd0.045Sb2.955Te0.045,298.0,-114.0
Co0.955Pd0.045Sb2.955Te0.045,873.0,-198.0
Pb0.25Sn0.25Ge0.5Te ht,280.0,168.0
Pb0.25Sn0.25Ge0.5Te ht,440.0,268.0
Pb0.25Sn0.25Ge0.5Te ht,298.0,65.0
Hg0.93Co0.07Se,12.5,-12.2
Rb1.9Sn4.8Bi10.3Se21,298.0,-51.0
Rb1.9Sn4.8Bi10.3Se21,400.0,-73.0
Cs0.8Sn4.3Bi10.6Se21,298.0,-69.0
Cs0.8Sn4.3Bi10.6Se21,400.0,-96.0
Mg2.1Ag0.15Cd0.75Sb2,298.0,160.0
Ca0.96Nb0.04Mn0.96Bi0.04O3,370.0,-112.0
Cr0.97Mn0.03Sb2,7.0,-9.0
Cr0.97Mn0.03Sb2,323.0,-69.0
Cr0.97Mn0.03Sb2,150.0,-91.0
PbTeBrx,298.0,-154.6
Ca1.8MnBi0.2O4,298.0,-54.0
Cd0.05Ti0.95S2,310.0,-352.0
Ca3Co4O9 rt,298.0,87.0
Ca3Co4O9 rt,298.0,63.0
Ca3Co4O9 rt,870.0,174.0
Ca3Co4O9 rt,320.0,135.0
Ca3Co4O9 rt,390.0,125.0
Ca3Co4O9 rt,298.0,118.0
Zn6.67Sb4.93Te0.07 rt,298.0,71.0
PuPd2Sn,298.0,0.875
PuPd2Sn,50.0,-2.8
CaMn0.94Sn0.06O3,298.0,-316.0
TiNiSn0.998Sb0.002,300.0,-95.0
Ba2Cu2.94Zn0.06Y0.95Pr0.05O7,298.0,5.2
Ba2Cu2.94Y0.95Pr0.05Ni0.06O7,298.0,5.4
Zn13.33Sb9.9I0.1,232.0,144.0
Ba2InBiO6,400.0,-41.7
Ba0.0625CoPb0.0125Sb2.875Te0.125,298.0,-155.0
Al0.2Bi0.45Sb1.35Te3,419.0,194.7
Cu0.01Fe0.83Co0.03Si2.13,600.0,-243.0
Cu0.01Fe0.83Co0.03Si2.13,298.0,400.0
Zn20YbCo2,4.0,-70.0
VFe2Al0.93Sb0.03Si0.04,298.0,-125.0
Sr2Fe1.6Al0.4O5,1223.0,0.0
LaGe5 rt,298.0,-2.0
Bi1.5Sb0.5Te2S0.94Cl0.06,298.0,-69.0
Bi2Te2S0.94Cl0.06,298.0,-25.0
Ba0.33Pr0.67Mn0.99Sb0.01O3,282.0,-15.7
ErCo5Si3,298.0,3.58
Tl0.06Bi1.94Se3,298.0,-66.0
Sr0.92Y0.08Si2,298.0,135.0
Ba0.18Sr0.11Co4Sb12.09,298.0,-96.0
Sr0.28Co4Sb12.88,298.0,-125.0
Sr0.28Co4Sb12.88,298.0,-110.0
Sr0.28Co4Sb12.88,850.0,-179.0
DyPdBi,298.0,92.0
NdPdBi,298.0,69.0
YPdBi,298.0,44.0
Li0.2CoSb3,298.0,-216.0
Tl2SnTe3 ht,298.0,240.0
Tl2SnTe3 ht,510.0,310.0
WB4 hex,300.0,7.0
Sr2.8Dy0.54Er0.66Co4O10.52,298.0,-7.0
Li0.5Cd0.35Fe2Ni0.4O4,298.0,2600.0
Ca0.4La0.6Ru0.7Co0.3O3,300.0,32.5
K0.1Sr0.9PbO2.9F0.1,275.0,24.0
SrTbCoO4,300.0,325.0
SrCeCoO4,300.0,61.7
SrCeCoO4,300.0,4.8
SrCeCoO4,55.0,470.0
Sr4Ga7.5In0.5Ge15,300.0,-72.0
In0.067Ge0.8Sb0.067Te ht2,635.0,200.0
Li0.82PtC4S4[CN]4[H2O]2 rt,,10.0
Nb0.17Pd0.83H0.17,200.0,8.5
La0.8Ce0.2Al2Ga2,298.0,-0.5
La0.8Ce0.2Al2Ga2,10.0,-11.0
La0.8Ce0.2Al2Ga2,65.0,10.0
Y0.3Ce0.7Al2Ga2,298.0,-1.7
Y0.3Ce0.7Al2Ga2,10.0,-4.4
Y0.3Ce0.7Al2Ga2,65.0,5.4
Nd0.5MnPb0.5O3,298.0,55.0
Nd0.5MnPb0.5O3,185.0,70.0
Nd0.5MnPb0.5O3,170.0,-4.0
Pb0.5Sn0.5Te lt,298.0,4.0
Cu2Te0.9S0.1,298.0,8.0
Cu2Te0.9S0.1,298.0,32.0
Ba2CaCu1.88Tl2Co0.12O8,298.0,7.1
Ba2CaCu1.88Tl2Co0.12O8,100.0,2.4
Ba2CaCu1.88Tl2Co0.12O8,150.0,11.6
Ba2Ca0.8Cu1.88Tl2Y0.2Co0.12O8,298.0,32.5
Ba2Ca0.8Cu1.88Tl2Y0.2Co0.12O8,75.0,25.0
Ba2Ca0.8Cu1.88Tl2Y0.2Co0.12O8,175.0,38.0
RbCu7S4 lt,257.0,147.0
RbCu7S4 lt,257.0,130.0
RbCu7S4 lt,202.0,68.0
RbCu7S4 lt,165.0,17.0
RbCu7S4 lt,98.0,-8.0
Tl2Te lt,298.0,105.0
SbC120Cl5 sta10,290.0,40.0
SbC24Cl5 lt,200.0,33.0
SbC24Cl5 lt,285.0,17.0
SbC16.09C sta3,285.0,15.0
SbC17.32Cl5 sta4,230.0,15.0
SbC120Cl5 sta10,298.0,24.0
SbC120Cl5 sta10,298.0,24.7
SbC120Cl5 sta10,298.0,27.5
Ce3Al0.1In0.9,240.0,3.7
Ce3Al0.1In0.9,4.0,-3.7
Ce3In0.9Ge0.1,240.0,-4.9
Ce3In0.9Ge0.1,4.0,-3.6
Ce3Pt0.1In0.9,240.0,3.6
Ce3Pt0.1In0.9,4.0,-3.5
B12P0.05C2.95,575.0,213.0
B12P0.05C2.95,306.0,193.0
Mn0.06Fe0.94Si2 ht,1284.0,15.0
Mn0.06Fe0.94Si2 ht,1400.0,19.0
Cu28.8Cd1.12S16 rt,330.0,34.0
Cu28.8Cd1.12S16 rt,120.0,33.0
Cu1.8Cd0.1S rt,330.0,218.0
Cu1.8Cd0.1S rt,120.0,102.0
Cu1.8Cd0.05S,330.0,22.0
Cu1.8Cd0.05S,120.0,20.0
Cu1.8In0.04S,330.0,32.0
LaTi0.5Co0.5O3 cub,390.0,116.0
LaTi0.5Co0.5O3 cub,773.0,48.0
Ti0.041Pd0.959H0.027,200.0,8.0
Ho2[MoO4]3 rt mon,298.0,-130.0
Dy1.22NbS3.22,300.0,-14.0
Ce2Pd2Sn,300.0,-1.2
La0.7Ce6.3Ni3,300.0,5.0
La0.7Ce6.3Ni3,4.2,-0.9
La0.7Ce6.3Ni3,290.0,5.0
Nb0.04Fe0.96Si2,385.0,49.0
Nb0.04Fe0.96Si2,700.0,72.0
Ti0.04Fe0.96Si2,385.0,193.0
Ti0.04Fe0.96Si2,700.0,119.0
Zr0.04Fe0.96Si2,385.0,23.0
Zr0.04Fe0.96Si2,700.0,44.0
Zr0.04Pd0.96H0.78,200.0,7.4
Be0.05Pd0.95H0.78,200.0,4.0
CePb2.7Sn0.3,298.0,6.4
CePb2.7Sn0.3,7.0,-6.6
Zr4Rh4Ge7,100.0,2.07
Zr4Rh4Ge7,298.0,3.12
Zr4Rh4Si7,100.0,0.74
Zr4Rh4Si7,298.0,0.71
LaCo0.9Ni0.1O3,84.0,-12.0
LaCo0.9Ni0.1O3,40.0,-10.0
Cu0.5YMn0.5O3,388.0,-2.0
Cu0.5YMn0.5O3,775.0,-4.4
BaPb0.9Sb0.1O3 tet,373.0,7.0
BaPb0.9Sb0.1O3 tet,1073.0,-10.0
Na0.3Ca2.7Co4O9,1000.0,183.0
Na0.3Ca2.7Co4O9,600.0,142.0
Ca3.91Ce0.09Mn3O10,1000.0,-144.0
Ca3.91Ce0.09Mn3O10,400.0,-100.0
Ba0.3La0.6Nd0.1CoO3,325.0,11.4
Ba0.3La0.6Nd0.1CoO3,200.0,10.5
Ba0.3La0.6Nd0.1CoO3,77.0,2.7
La0.5Eu0.5Pd2Si2,298.0,10.0
La0.5Eu0.5Pd2Si2,2.0,3.2
Sc2Ti3Ge4,280.0,0.63
Sc2Ti3Ge4,35.0,2.35
Co3NiSb12,200.0,-18.0
Co3NiSb12,950.0,-68.0
Mg0.04CuSc0.96O2.23,298.0,184.0
Ba0.14Sr0.16La0.4Nd0.3CoO3,325.0,10.2
Ba0.14Sr0.16La0.4Nd0.3CoO3,200.0,4.8
Ba0.14Sr0.16La0.4Nd0.3CoO3,78.0,-3.9
Fe2CoO4 ht,730.0,-37.0
Fe2CoO4 ht,886.0,-50.0
YbRh2Ge0.1Si1.9,80.0,-61.7
YbRh2Ge0.1Si1.9,10.0,-18.4
Cu2CeIn0.9Sn0.1,30.0,87.0
Cu2CeIn0.9Sn0.1,298.0,16.0
Cu2CeAl0.1In0.9,30.0,103.0
Cu2CeAl0.1In0.9,200.0,29.0
Sr7.57Ga15.65Ge27.06Si3.72,280.0,-60.0
La0.001Ce0.999Fe4P12,50.0,134.0
La0.001Ce0.999Fe4P12,250.0,287.0
Sr2CoBi2O6.5 tet,200.0,-87.0
Sr2CoBi2O6.5 tet,250.0,-34.0
Cu0.1Zn0.9LaPO,298.0,12.4
Cu0.1Zn0.9LaPO,50.0,2.8
Zn0.9LaZr0.1PO,298.0,0.3
Zn0.9LaZr0.1PO,50.0,1.5
Sr0.4RhBi0.78O3.05,298.0,63.0
Sr0.4RhBi0.78O3.05,10.0,8.0
Ir1.95Pd0.05Sn3Te3,298.0,190.0
Ir1.95Pd0.05Sn3Te3,90.0,19.0
Ir2In0.2Sn2.8Te3,298.0,58.0
Ir2In0.2Sn2.8Te3,90.0,13.0
Ru0.05Ir1.95Sn3Te3,298.0,238.0
Ru0.05Ir1.95Sn3Te3,90.0,75.0
Ir2Sn2.95Sb0.05Te3,298.0,253.0
Ir2Sn2.95Sb0.05Te3,90.0,63.0
Ba2Cu3Y0.4Eu0.6O7 rt,300.0,3.5
Sr2.7Ca0.3Ti1.8Nb0.2O7,1000.0,-239.0
Sr2.7Ca0.3Ti1.8Nb0.2O7,298.0,-70.0
HoB17[CN],1040.0,-22.4
HoB17[CN],330.0,-5.5
ErB17C0.7[CN]0.6,1040.0,-48.6
ErB17C0.7[CN]0.6,330.0,-3.0
Ca0.05Y0.95CoO3,298.0,300.0
Ca0.05Y0.95CoO3,780.0,130.0
NiSb3,200.0,-10.0
NiSb3,950.0,-20.0
Ca1.8Nd0.2Co2.67O6.27,370.0,153.0
Ca1.8Nd0.2Co2.67O6.27,1073.0,203.0
Na0.07Ca1.73Nd0.2Co2.67O6.24,370.0,145.0
Na0.07Ca1.73Nd0.2Co2.67O6.24,1073.0,200.0
Na0.07Ca1.93Co2.67O6.27,370.0,131.0
Na0.07Ca1.93Co2.67O6.27,1073.0,182.0
Cd3.948Bi0.063Sb2.989,50.0,6.0
Cd3.948Bi0.063Sb2.989,298.0,171.0
Cd4.020Sn0.006Sb2.974,10.0,33.0
Cd4.020Sn0.006Sb2.974,298.0,431.0
Zn3.99Sb3Si0.01 ht,298.0,137.3
Zn3.99Sb3Si0.01 ht,260.0,120.0
Zn3.99Sb3Si0.01 rt,5.0,4.0
Zn3.99Sb3Si0.01 rt,240.0,128.0
Na0.4Ba2Ca1.6Cu3TlO9,153.0,2.54
Na0.4Ba2Ca1.6Cu3TlO9,190.0,1.36
Rb3W0.01Mo9.99O30 rt,195.0,0.26
Sr3ErMn3.5Ga0.5O10.3,298.0,-60.0
Sr3ErMn3.5Ga0.5O10.3,150.0,-77.0
Sr3ErMn4O10.3,298.0,-107.0
Sr3ErMn4O10.3,150.0,-136.0
Sr3ErMn3GaO10.4,298.0,-97.0
Sr3ErMn3GaO10.4,185.0,-102.0
Co2.8Rh1.2Sb12,754.0,5.0
Co2.8Rh1.2Sb12,325.0,-175.0
Ag0.1EuPd1.9Si2,9.0,18.3
Ag0.1EuPd1.9Si2,149.0,-5.0
Mo0.33Rh0.67O2,320.0,28.5
Mo0.33Rh0.67O2,560.0,33.8
W0.33Rh0.67O2,320.0,71.7
W0.33Rh0.67O2,609.0,90.7
Mg0.001Fe1.999O3,298.0,-2.051
Cu0.001Fe1.999O3,298.0,0.833
Nb0.25Cr0.75WO4,280.0,-12.0
Nd0.3CoO2,298.0,140.0
Nd0.3CoO2,22.0,-75.0
Ba4Zn0.21Ga7.48Sn15.32,298.0,-186.0
Ba4Zn0.21Ga7.48Sn15.32,600.0,-274.0
Co4In0.16Ge0.05Sb11.95,298.0,-139.0
Co4In0.16Ge0.05Sb11.95,313.0,-233.0
Co4In0.16Ge0.05Sb11.95,673.0,-277.0
V0.98Fe0.02Se2 lt,298.0,6.1
Co0.95Ni0.05Sb2.9Te0.05Se0.05,298.0,-134.0
Co0.95Ni0.05Sb2.9Te0.05Se0.05,800.0,-216.0
CoSb2.9Te0.05Se0.05,298.0,-237.0
CoSb2.9Te0.05Se0.05,590.0,-299.0
SmFe0.99Ni0.01AsO0.88F0.12,298.0,-35.0
SmFe0.99Ni0.01AsO0.88F0.12,108.0,-54.0
BaFe1.81Rh0.19As2 lt,100.0,-34.0
Cu0.99In0.01O,400.0,213.0
Cu0.99In0.01O,300.0,259.0
Ba4Ga8Ge15 cub1,298.0,-150.0
Ba4Ga8Ge15 cub1,573.0,-125.0
Ba4Ga8Ge15 cub1,298.0,-45.0
Ba4Ga8Ge15 cub1,298.0,-5.0
Ba4Ga8Ge15 cub1,325.0,-68.0
Ba4Ga8Ge15 cub1,900.0,-205.0
Ba4Ga8Ge15 cub1,900.0,46.0
Ba4Ga8Ge15 cub1,373.0,6.0
Ba4Ga8Ge15 cub1,992.0,41.5
Ba4Ga8Ge15 cub1,328.0,-23.0
Ba4Ga8Ge15 cub1,940.0,-81.0
Ba4Ga8Ge15 cub1,703.0,-101.0
Ba4Ga8Ge15 cub1,300.0,-83.0
Ba4Ga8Ge15 cub1,300.0,115.0
EuNiO3 lt,298.0,-300.0
VPb2O2,900.0,-38.0
BaMn0.148Fe1.852As2 lt,50.0,-19.0
Sr2CaCu1.4Mn0.6Bi2O8,298.0,-2.5
Cu2Ga0.05Ge0.95Se3,298.0,60.0
CeSb0.5Te1.5,298.0,225.0
Al0.01Pb0.99Te,298.0,-57.0
Rb0.74Fe1.67S2 rt,298.0,-530.0
Cs0.72Fe1.71S2 rt,298.0,-180.0
Zn20YbOs2,20.0,-48.0
Sc0.05Ti0.95CoSb,350.0,178.0
Co0.94Ni0.06SbS,310.0,-110.0
AuGa2 hp1,298.0,11.15
URu2Si2 lt,15.0,-9.14
URu2Si2 lt,10.0,-4.57
SnxBiTex,300.0,-66.0
CdIn2Te0.8Se3.2,100.0,-100.0
CdIn2Te0.8Se3.2,298.0,-250.0
Cu0.919Fe0.001Al0.079,10.0,-2.4
Cu0.919Fe0.001Al0.079,24.0,-4.1
Cu0.919Fe0.001Al0.079,80.0,-2.2
Bi2SbxTe2.4Se0.6Ix,321.0,129.0
Bi2SbxTe2.4Se0.6Ix,428.0,157.0
Bi2SbxTe2.4Se0.6Ix,571.0,149.0
Bi2SbxTe2.4Se0.6Ix,298.0,-206.6
Bi2SbxTe2.4Se0.6Ix,298.0,-198.2
ZnSbTex,298.0,471.0
ZnSbTex,300.0,-680.0
ZnSbTex,85.0,304.0
ZnSbTex,85.0,180.0
In0.10Te0.02Se0.70,333.0,892.0
Cu2YCe,300.0,2.0
Fe0.91Co0.0186Si1.98C0.07,400.0,-430.0
Cu0.11Fe0.8Co0.016Si1.76C0.062,400.0,-130.0
Au2La0.5Ce0.5,300.0,-0.3
CeGa1.8Sn0.2,180.0,-1.5
Sr3Cu4LaO8,240.0,30.0
Ga0.02Ge0.392Si1.568P0.02,300.0,108.0
Pr3Ge orth,15.0,0.6
B6PSix,500.0,950.0
CaCu3Zr0.2Ti3.8O12,585.0,-1190.0
Mg0.125CuBi0.875SeO,300.0,222.0
Cu0.019Ti0.981 ht,300.0,-8.0
Cu0.019Ti0.981 ht,298.0,-8.25
MoB4,300.0,7.0
UNi4B ht,300.0,17.0
UNi4B ht,300.0,-0.5
UNi4B ht,77.0,2.0
UNi4B ht,77.0,13.0
BaZn0.5Fe6Ni0.5O11,300.0,-125.0
BaFe16Co1.2Ni0.8O27,300.0,30.0
Sr0.25Cu0.9La1.75Cr0.1O4,290.0,53.0
Sr0.25Cu0.9La1.75Cr0.1O4,300.0,53.5
Sr0.25Cu0.9La1.75Al0.1O4,290.0,11.0
Sr0.25Cu0.9La1.75Al0.1O4,300.0,14.5
Ba2Cu2La2Nb0.15Sn1.85O11,923.0,105.0
Ba2Cu2La2Nb0.15Sn1.85O11,923.0,170.0
Mg0.83Zn0.2Zr0.03Fe1.94O4,400.0,-150.0
Hf0.085Ta0.915S2 1T,4.2,-7.0
Hf0.085Ta0.915S2 1T,40.0,-34.0
Hf0.085Ta0.915S2 1T,300.0,8.0
Cu0.5La2Ni0.5O4 tet,1023.0,46.5
Cu0.5La2Ni0.5O4 tet,1023.0,23.5
Cu0.5La2Ni0.5O4 tet,1223.0,101.0
Cu0.5La2Ni0.5O4 tet,1223.0,41.0
Ag1.8Pb0.2Te ht,,320.0
Mn2FeS4,298.0,400.0
La0.3Yb0.7PtGe,4.2,-2.5
La0.3Yb0.7PtGe,280.0,-3.0
CeCo0.9Pd0.1Al4,77.0,25.0
CeCo0.9Pd0.1Al4,165.0,25.0
CeCo0.9Pd0.1Al4,300.0,18.0
La0.3Ce0.7Ni,2.2,8.0
La0.3Ce0.7Ni,70.0,39.0
La0.3Ce0.7Ni,300.0,20.0
La0.3Ce0.7Ni,80.0,34.0
La0.3Ce0.7Ni,300.0,17.0
La0.3Ce0.7Ni,80.0,28.0
La0.3Ce0.7Ni,300.0,5.0
La0.3Ce0.7Ni,80.0,39.0
La0.3Ce0.7Ni,300.0,22.0
HfFe1.6Co0.4,200.0,-6.0
HfFe1.6Co0.4,585.0,-4.8
Cu2Y0.3Sm0.7,285.0,3.3
Ca0.45Fe1.60Co2.40Sb12,300.0,64.0
Ca0.45Fe1.60Co2.40Sb12,800.0,121.0
Ca1.8Yb0.2Co2.67O6,950.0,193.0
Ca1.8Yb0.2Co2.67O6,330.0,141.0
Ca1.8Yb0.2Co2.67O6,870.0,184.0
EuTi0.98Nb0.02O3 lt,200.0,-180.0
EuTi0.98Nb0.02O3 rt,1040.0,-360.0
Ba0.9Fe3NiSb12,298.0,102.0
Ba0.46Ca0.46Fe4Sb12,298.0,118.0
Li0.94W0.01Fe[PO4],540.0,130.0
Cu0.667Ga0.025Sn0.308Se,298.0,59.0
In4Pb0.01Sn0.03Se3,298.0,-217.0
Cu2Se0.92I0.08 rt,300.0,145.0
Cu2Se0.92I0.08 ht,450.0,210.0
Cu0.198Au0.792V0.01,50.0,2.6
Cu0.198Au0.792V0.01,200.0,5.3
Cu0.198Au0.792V0.01,275.0,5.1
Cu0.198Au0.792V0.01,295.0,5.2
LaCoO3 hex,310.0,350.0
LaCoO3 hex,400.0,150.0
LaCoO3 hex,600.0,70.0
LaCoO3 hex,1220.0,25.0
In0.97Pb0.03Te,300.0,97.0
KSm0.0005NbO3 ht2,830.0,-850.0
KSm0.0005NbO3 rt,298.0,-920.0
KSm0.0005NbO3 rt,130.0,-1280.0
KSm0.0005NbO3 rt,830.0,-850.0
Sb hp3 mon,293.0,0.5
Sb hp3 mon,623.0,-2.0
Sb hp3 mon,623.0,-2400.0
Ge9Bi2Te12,298.0,77.0
Ge9Bi2Te12,95.0,27.0
Ge9Bi2Te12,450.0,109.0
Ge8Bi2Te11,298.0,74.0
Ge8Bi2Te11,95.0,23.0
Ge8Bi2Te11,450.0,103.0
Ge7Bi2Te10,298.0,72.0
Ge6Bi2Te9,298.0,67.0
Ba0.14Sr0.16La0.6Nd0.1CoO3,325.0,10.2
Ba0.14Sr0.16La0.6Nd0.1CoO3,200.0,4.8
Ba0.14Sr0.16La0.6Nd0.1CoO3,78.0,-3.9
Sr0.3La0.4Nd0.3CoO3,325.0,10.2
Sr0.3La0.4Nd0.3CoO3,200.0,4.8
Sr0.3La0.4Nd0.3CoO3,78.0,-3.9
Ba0.3La0.4Nd0.3CoO3,325.0,10.2
Ba0.3La0.4Nd0.3CoO3,200.0,4.8
Ba0.3La0.4Nd0.3CoO3,78.0,-3.9
Zr0.2Co0.8B105,290.0,12.0
Zr0.2Co0.8B105,290.0,230.0
Cr0.8Fe0.2B105,290.0,-55.0
Cr0.8Fe0.2B105,200.0,-41.0
Cr0.2Fe0.8B105,290.0,70.0
Cr0.2Fe0.8B105,200.0,30.0
Na0.2La0.8Mn0.8Co0.2O3 lt,305.0,-15.5
Na0.2La0.8Mn0.8Co0.2O3 lt,700.0,-21.0
Na0.2La0.8Mn0.8Co0.2O3 lt,90.0,-4.3
BaTiV9O15.17 lt,60.0,12.3
BaTiV9O15.17 lt,100.0,9.4
Ba2CuHgCxO4.09,297.0,0.52
Ba2CuHgCxO4.09,130.0,4.65
Ba2CuHgCxO4.09,100.0,2.65
CuLaMnxSeO,298.0,94.0
CuLaMnxSeO,298.0,40.0
CuTi0.02Sb0.98Se2,13.0,1125.0
CuTi0.02Sb0.98Se2,40.0,155.0
CuTi0.02Sb0.98Se2,100.0,417.0
CuTi0.02Sb0.98Se2,305.0,506.0
CuPb0.02Sb0.98Se2,40.0,20.0
CuPb0.02Sb0.98Se2,150.0,210.0
CuPb0.02Sb0.98Se2,275.0,385.0
CuPb0.02Sb0.98Se2,307.0,388.0
Ce2Ni2Ga tet,6.0,5.5
Ce2Ni2Ga tet,67.0,34.7
Ce2Ni2Ga tet,300.0,22.0
Ce0.1Nd1.9PdO4,300.0,-170.0
Ce0.1Nd1.9PdO4,155.0,-215.0
